amfi_code,scheme_name,date,nav
118632,Nippon India Large Cap Fund - Regular - Growth,2025-12-24,74.9699
118632,Nippon India Large Cap Fund - Regular - Growth,2025-12-25,75.4314
118632,Nippon India Large Cap Fund - Regular - Growth,2025-12-26,75.4638
118632,Nippon India Large Cap Fund - Regular - Growth,2025-12-29,77.1723
118632,Nippon India Large Cap Fund - Regular - Growth,2025-12-30,76.5588
118632,Nippon India Large Cap Fund - Regular - Growth,2025-12-31,76.8428
118632,Nippon India Large Cap Fund - Regular - Growth,2026-01-01,77.5485
118632,Nippon India Large Cap Fund - Regular - Growth,2026-01-02,78.3246
118632,Nippon India Large Cap Fund - Regular - Growth,2026-01-05,78.1263
118632,Nippon India Large Cap Fund - Regular - Growth,2026-01-06,77.4516
118632,Nippon India Large Cap Fund - Regular - Growth,2026-01-07,77.6325
118632,Nippon India Large Cap Fund - Regular - Growth,2026-01-08,77.9959
118632,Nippon India Large Cap Fund - Regular - Growth,2026-01-09,78.0863
118632,Nippon India Large Cap Fund - Regular - Growth,2026-01-12,78.7188
118632,Nippon India Large Cap Fund - Regular - Growth,2026-01-13,78.5248
118632,Nippon India Large Cap Fund - Regular - Growth,2026-01-14,77.9415
118632,Nippon India Large Cap Fund - Regular - Growth,2026-01-15,78.549
118632,Nippon India Large Cap Fund - Regular - Growth,2026-01-16,78.794
118632,Nippon India Large Cap Fund - Regular - Growth,2026-01-19,78.5881
118632,Nippon India Large Cap Fund - Regular - Growth,2026-01-20,78.0675
118632,Nippon India Large Cap Fund - Regular - Growth,2026-01-21,78.1874
118632,Nippon India Large Cap Fund - Regular - Growth,2026-01-22,78.7972
118632,Nippon India Large Cap Fund - Regular - Growth,2026-01-23,77.6274
118632,Nippon India Large Cap Fund - Regular - Growth,2026-01-26,77.7051
118632,Nippon India Large Cap Fund - Regular - Growth,2026-01-27,78.0983
118632,Nippon India Large Cap Fund - Regular - Growth,2026-01-28,79.1684
118632,Nippon India Large Cap Fund - Regular - Growth,2026-01-29,79.2757
118632,Nippon India Large Cap Fund - Regular - Growth,2026-01-30,80.3552
118632,Nippon India Large Cap Fund - Regular - Growth,2026-02-02,81.1377
118632,Nippon India Large Cap Fund - Regular - Growth,2026-02-03,81.4867
118632,Nippon India Large Cap Fund - Regular - Growth,2026-02-04,80.9771
118632,Nippon India Large Cap Fund - Regular - Growth,2026-02-05,82.5502
118632,Nippon India Large Cap Fund - Regular - Growth,2026-02-06,82.7755
118632,Nippon India Large Cap Fund - Regular - Growth,2026-02-09,83.0782
118632,Nippon India Large Cap Fund - Regular - Growth,2026-02-10,83.2156
118632,Nippon India Large Cap Fund - Regular - Growth,2026-02-11,83.9866
118632,Nippon India Large Cap Fund - Regular - Growth,2026-02-12,85.5364
118632,Nippon India Large Cap Fund - Regular - Growth,2026-02-13,85.7774
118632,Nippon India Large Cap Fund - Regular - Growth,2026-02-16,85.252
118632,Nippon India Large Cap Fund - Regular - Growth,2026-02-17,86.2665
118632,Nippon India Large Cap Fund - Regular - Growth,2026-02-18,85.4147
118632,Nippon India Large Cap Fund - Regular - Growth,2026-02-19,85.0847
118632,Nippon India Large Cap Fund - Regular - Growth,2026-02-20,83.6622
118632,Nippon India Large Cap Fund - Regular - Growth,2026-02-23,83.6717
118632,Nippon India Large Cap Fund - Regular - Growth,2026-02-24,84.4249
118632,Nippon India Large Cap Fund - Regular - Growth,2026-02-25,84.0465
118632,Nippon India Large Cap Fund - Regular - Growth,2026-02-26,84.1441
118632,Nippon India Large Cap Fund - Regular - Growth,2026-02-27,84.6203
118632,Nippon India Large Cap Fund - Regular - Growth,2026-03-02,84.6035
118632,Nippon India Large Cap Fund - Regular - Growth,2026-03-03,84.0577
118632,Nippon India Large Cap Fund - Regular - Growth,2026-03-04,82.7396
118632,Nippon India Large Cap Fund - Regular - Growth,2026-03-05,83.6001
118632,Nippon India Large Cap Fund - Regular - Growth,2026-03-06,83.0522
118632,Nippon India Large Cap Fund - Regular - Growth,2026-03-09,82.9105
118632,Nippon India Large Cap Fund - Regular - Growth,2026-03-10,82.0459
118632,Nippon India Large Cap Fund - Regular - Growth,2026-03-11,82.4596
118632,Nippon India Large Cap Fund - Regular - Growth,2026-03-12,82.7887
118632,Nippon India Large Cap Fund - Regular - Growth,2026-03-13,82.4617
118632,Nippon India Large Cap Fund - Regular - Growth,2026-03-16,82.7148
118632,Nippon India Large Cap Fund - Regular - Growth,2026-03-17,81.6502
118632,Nippon India Large Cap Fund - Regular - Growth,2026-03-18,81.7433
118632,Nippon India Large Cap Fund - Regular - Growth,2026-03-19,81.529
118632,Nippon India Large Cap Fund - Regular - Growth,2026-03-20,80.6272
118632,Nippon India Large Cap Fund - Regular - Growth,2026-03-23,79.6098
118632,Nippon India Large Cap Fund - Regular - Growth,2026-03-24,78.9859
118632,Nippon India Large Cap Fund - Regular - Growth,2026-03-25,78.22
118632,Nippon India Large Cap Fund - Regular - Growth,2026-03-26,78.4519
118632,Nippon India Large Cap Fund - Regular - Growth,2026-03-27,78.7682
118632,Nippon India Large Cap Fund - Regular - Growth,2026-03-30,79.0657
118632,Nippon India Large Cap Fund - Regular - Growth,2026-03-31,79.6269
118632,Nippon India Large Cap Fund - Regular - Growth,2026-04-01,78.5146
118632,Nippon India Large Cap Fund - Regular - Growth,2026-04-02,78.8176
118632,Nippon India Large Cap Fund - Regular - Growth,2026-04-03,79.156
118632,Nippon India Large Cap Fund - Regular - Growth,2026-04-06,79.4013
118632,Nippon India Large Cap Fund - Regular - Growth,2026-04-07,79.2899
118632,Nippon India Large Cap Fund - Regular - Growth,2026-04-08,78.8845
118632,Nippon India Large Cap Fund - Regular - Growth,2026-04-09,79.316
118632,Nippon India Large Cap Fund - Regular - Growth,2026-04-10,78.7061
118632,Nippon India Large Cap Fund - Regular - Growth,2026-04-13,79.419
118632,Nippon India Large Cap Fund - Regular - Growth,2026-04-14,79.5641
118632,Nippon India Large Cap Fund - Regular - Growth,2026-04-15,79.5657
118632,Nippon India Large Cap Fund - Regular - Growth,2026-04-16,79.2382
118632,Nippon India Large Cap Fund - Regular - Growth,2026-04-17,79.3624
118632,Nippon India Large Cap Fund - Regular - Growth,2026-04-20,79.4451
118632,Nippon India Large Cap Fund - Regular - Growth,2026-04-21,79.5226
118632,Nippon India Large Cap Fund - Regular - Growth,2026-04-22,78.8481
118632,Nippon India Large Cap Fund - Regular - Growth,2026-04-23,78.9221
118632,Nippon India Large Cap Fund - Regular - Growth,2026-04-24,78.9719
118632,Nippon India Large Cap Fund - Regular - Growth,2026-04-27,78.3685
118632,Nippon India Large Cap Fund - Regular - Growth,2026-04-28,78.4332
118632,Nippon India Large Cap Fund - Regular - Growth,2026-04-29,78.69
118632,Nippon India Large Cap Fund - Regular - Growth,2026-04-30,78.1435
118632,Nippon India Large Cap Fund - Regular - Growth,2026-05-01,78.6487
118632,Nippon India Large Cap Fund - Regular - Growth,2026-05-04,79.8878
118632,Nippon India Large Cap Fund - Regular - Growth,2026-05-05,79.4395
118632,Nippon India Large Cap Fund - Regular - Growth,2026-05-06,79.5566
118632,Nippon India Large Cap Fund - Regular - Growth,2026-05-07,80.5822
118632,Nippon India Large Cap Fund - Regular - Growth,2026-05-08,79.3367
118632,Nippon India Large Cap Fund - Regular - Growth,2026-05-11,80.5616
118632,Nippon India Large Cap Fund - Regular - Growth,2026-05-12,80.5696
118632,Nippon India Large Cap Fund - Regular - Growth,2026-05-13,81.0718
118632,Nippon India Large Cap Fund - Regular - Growth,2026-05-14,80.2193
118632,Nippon India Large Cap Fund - Regular - Growth,2026-05-15,79.3211
118632,Nippon India Large Cap Fund - Regular - Growth,2026-05-18,78.7466
118632,Nippon India Large Cap Fund - Regular - Growth,2026-05-19,78.0386
118632,Nippon India Large Cap Fund - Regular - Growth,2026-05-20,76.7079
118632,Nippon India Large Cap Fund - Regular - Growth,2026-05-21,76.0232
118632,Nippon India Large Cap Fund - Regular - Growth,2026-05-22,75.3919
118632,Nippon India Large Cap Fund - Regular - Growth,2026-05-25,74.403
118632,Nippon India Large Cap Fund - Regular - Growth,2026-05-26,75.0501
118632,Nippon India Large Cap Fund - Regular - Growth,2026-05-27,75.3533
118632,Nippon India Large Cap Fund - Regular - Growth,2026-05-28,75.0554
118632,Nippon India Large Cap Fund - Regular - Growth,2026-05-29,75.6486
118633,Nippon India Large Cap Fund - Direct - Growth,2022-01-03,65.5729
118633,Nippon India Large Cap Fund - Direct - Growth,2022-01-04,66.3054
118633,Nippon India Large Cap Fund - Direct - Growth,2022-01-05,66.9442
118633,Nippon India Large Cap Fund - Direct - Growth,2022-01-06,66.9825
118633,Nippon India Large Cap Fund - Direct - Growth,2022-01-07,66.7128
118633,Nippon India Large Cap Fund - Direct - Growth,2022-01-10,68.1061
118633,Nippon India Large Cap Fund - Direct - Growth,2022-01-11,68.8076
118633,Nippon India Large Cap Fund - Direct - Growth,2022-01-12,68.435
118633,Nippon India Large Cap Fund - Direct - Growth,2022-01-13,68.5168
118633,Nippon India Large Cap Fund - Direct - Growth,2022-01-14,67.7712
118633,Nippon India Large Cap Fund - Direct - Growth,2022-01-17,67.9494
118633,Nippon India Large Cap Fund - Direct - Growth,2022-01-18,67.9689
118633,Nippon India Large Cap Fund - Direct - Growth,2022-01-19,69.283
118633,Nippon India Large Cap Fund - Direct - Growth,2022-01-20,69.7321
118633,Nippon India Large Cap Fund - Direct - Growth,2022-01-21,68.3326
118633,Nippon India Large Cap Fund - Direct - Growth,2022-01-24,69.0821
118633,Nippon India Large Cap Fund - Direct - Growth,2022-01-25,69.2669
118633,Nippon India Large Cap Fund - Direct - Growth,2022-01-26,70.1107
118633,Nippon India Large Cap Fund - Direct - Growth,2022-01-27,70.6748
118633,Nippon India Large Cap Fund - Direct - Growth,2022-01-28,70.8331
118633,Nippon India Large Cap Fund - Direct - Growth,2022-01-31,70.4536
118633,Nippon India Large Cap Fund - Direct - Growth,2022-02-01,70.6571
118633,Nippon India Large Cap Fund - Direct - Growth,2022-02-02,71.3151
118633,Nippon India Large Cap Fund - Direct - Growth,2022-02-03,70.4637
118633,Nippon India Large Cap Fund - Direct - Growth,2022-02-04,70.378
118633,Nippon India Large Cap Fund - Direct - Growth,2022-02-07,69.6095
118633,Nippon India Large Cap Fund - Direct - Growth,2022-02-08,70.4115
118633,Nippon India Large Cap Fund - Direct - Growth,2022-02-09,70.9843
118633,Nippon India Large Cap Fund - Direct - Growth,2022-02-10,70.7002
118633,Nippon India Large Cap Fund - Direct - Growth,2022-02-11,71.2509
118633,Nippon India Large Cap Fund - Direct - Growth,2022-02-14,70.6185
118633,Nippon India Large Cap Fund - Direct - Growth,2022-02-15,70.8772
118633,Nippon India Large Cap Fund - Direct - Growth,2022-02-16,71.2942
118633,Nippon India Large Cap Fund - Direct - Growth,2022-02-17,71.2142
118633,Nippon India Large Cap Fund - Direct - Growth,2022-02-18,71.513
118633,Nippon India Large Cap Fund - Direct - Growth,2022-02-21,71.5974
118633,Nippon India Large Cap Fund - Direct - Growth,2022-02-22,72.4819
118633,Nippon India Large Cap Fund - Direct - Growth,2022-02-23,71.5917
118633,Nippon India Large Cap Fund - Direct - Growth,2022-02-24,71.3909
118633,Nippon India Large Cap Fund - Direct - Growth,2022-02-25,70.6829
118633,Nippon India Large Cap Fund - Direct - Growth,2022-02-28,70.9699
118633,Nippon India Large Cap Fund - Direct - Growth,2022-03-01,70.7513
118633,Nippon India Large Cap Fund - Direct - Growth,2022-03-02,71.2798
118633,Nippon India Large Cap Fund - Direct - Growth,2022-03-03,70.8365
118633,Nippon India Large Cap Fund - Direct - Growth,2022-03-04,70.524
118633,Nippon India Large Cap Fund - Direct - Growth,2022-03-07,71.5231
118633,Nippon India Large Cap Fund - Direct - Growth,2022-03-08,71.3907
118633,Nippon India Large Cap Fund - Direct - Growth,2022-03-09,72.2105
118633,Nippon India Large Cap Fund - Direct - Growth,2022-03-10,71.5867
118633,Nippon India Large Cap Fund - Direct - Growth,2022-03-11,70.8461
118633,Nippon India Large Cap Fund - Direct - Growth,2022-03-14,71.7245
118633,Nippon India Large Cap Fund - Direct - Growth,2022-03-15,72.2427
118633,Nippon India Large Cap Fund - Direct - Growth,2022-03-16,72.2591
118633,Nippon India Large Cap Fund - Direct - Growth,2022-03-17,73.1256
118633,Nippon India Large Cap Fund - Direct - Growth,2022-03-18,72.6377
118633,Nippon India Large Cap Fund - Direct - Growth,2022-03-21,72.0332
118633,Nippon India Large Cap Fund - Direct - Growth,2022-03-22,72.1265
118633,Nippon India Large Cap Fund - Direct - Growth,2022-03-23,72.0088
118633,Nippon India Large Cap Fund - Direct - Growth,2022-03-24,71.4634
118633,Nippon India Large Cap Fund - Direct - Growth,2022-03-25,71.4179
118633,Nippon India Large Cap Fund - Direct - Growth,2022-03-28,71.5717
118633,Nippon India Large Cap Fund - Direct - Growth,2022-03-29,72.1415
118633,Nippon India Large Cap Fund - Direct - Growth,2022-03-30,74.0147
118633,Nippon India Large Cap Fund - Direct - Growth,2022-03-31,74.6224
118633,Nippon India Large Cap Fund - Direct - Growth,2022-04-01,73.8768
118633,Nippon India Large Cap Fund - Direct - Growth,2022-04-04,75.5848
118633,Nippon India Large Cap Fund - Direct - Growth,2022-04-05,75.9598
118633,Nippon India Large Cap Fund - Direct - Growth,2022-04-06,76.0395
118633,Nippon India Large Cap Fund - Direct - Growth,2022-04-07,75.6522
118633,Nippon India Large Cap Fund - Direct - Growth,2022-04-08,75.5499
118633,Nippon India Large Cap Fund - Direct - Growth,2022-04-11,75.6307
118633,Nippon India Large Cap Fund - Direct - Growth,2022-04-12,75.7755
118633,Nippon India Large Cap Fund - Direct - Growth,2022-04-13,76.2191
118633,Nippon India Large Cap Fund - Direct - Growth,2022-04-14,76.2132
118633,Nippon India Large Cap Fund - Direct - Growth,2022-04-15,76.9991
118633,Nippon India Large Cap Fund - Direct - Growth,2022-04-18,76.5781
118633,Nippon India Large Cap Fund - Direct - Growth,2022-04-19,77.3112
118633,Nippon India Large Cap Fund - Direct - Growth,2022-04-20,76.923
118633,Nippon India Large Cap Fund - Direct - Growth,2022-04-21,76.3341
118633,Nippon India Large Cap Fund - Direct - Growth,2022-04-22,75.8682
118633,Nippon India Large Cap Fund - Direct - Growth,2022-04-25,75.5942
118633,Nippon India Large Cap Fund - Direct - Growth,2022-04-26,74.8795
118633,Nippon India Large Cap Fund - Direct - Growth,2022-04-27,74.7768
118633,Nippon India Large Cap Fund - Direct - Growth,2022-04-28,74.4801
118633,Nippon India Large Cap Fund - Direct - Growth,2022-04-29,74.732
118633,Nippon India Large Cap Fund - Direct - Growth,2022-05-02,75.2281
118633,Nippon India Large Cap Fund - Direct - Growth,2022-05-03,75.1613
118633,Nippon India Large Cap Fund - Direct - Growth,2022-05-04,74.6166
118633,Nippon India Large Cap Fund - Direct - Growth,2022-05-05,74.6225
118633,Nippon India Large Cap Fund - Direct - Growth,2022-05-06,75.4823
118633,Nippon India Large Cap Fund - Direct - Growth,2022-05-09,75.095
118633,Nippon India Large Cap Fund - Direct - Growth,2022-05-10,74.3948
118633,Nippon India Large Cap Fund - Direct - Growth,2022-05-11,73.1901
118633,Nippon India Large Cap Fund - Direct - Growth,2022-05-12,72.5098
118633,Nippon India Large Cap Fund - Direct - Growth,2022-05-13,73.1053
118633,Nippon India Large Cap Fund - Direct - Growth,2022-05-16,72.7694
118633,Nippon India Large Cap Fund - Direct - Growth,2022-05-17,72.6841
118633,Nippon India Large Cap Fund - Direct - Growth,2022-05-18,72.6161
118633,Nippon India Large Cap Fund - Direct - Growth,2022-05-19,72.2945
118633,Nippon India Large Cap Fund - Direct - Growth,2022-05-20,73.0251
118633,Nippon India Large Cap Fund - Direct - Growth,2022-05-23,73.1417
118633,Nippon India Large Cap Fund - Direct - Growth,2022-05-24,72.579
118633,Nippon India Large Cap Fund - Direct - Growth,2022-05-25,71.7036
118633,Nippon India Large Cap Fund - Direct - Growth,2022-05-26,71.1926
118633,Nippon India Large Cap Fund - Direct - Growth,2022-05-27,70.6365
118633,Nippon India Large Cap Fund - Direct - Growth,2022-05-30,71.48
118633,Nippon India Large Cap Fund - Direct - Growth,2022-05-31,71.3736
118633,Nippon India Large Cap Fund - Direct - Growth,2022-06-01,71.2774
118633,Nippon India Large Cap Fund - Direct - Growth,2022-06-02,71.2541
118633,Nippon India Large Cap Fund - Direct - Growth,2022-06-03,71.1792
118633,Nippon India Large Cap Fund - Direct - Growth,2022-06-06,71.7807
118633,Nippon India Large Cap Fund - Direct - Growth,2022-06-07,72.4103
118633,Nippon India Large Cap Fund - Direct - Growth,2022-06-08,73.28
118633,Nippon India Large Cap Fund - Direct - Growth,2022-06-09,72.8275
118633,Nippon India Large Cap Fund - Direct - Growth,2022-06-10,72.5772
118633,Nippon India Large Cap Fund - Direct - Growth,2022-06-13,72.6829
118633,Nippon India Large Cap Fund - Direct - Growth,2022-06-14,73.6018
118633,Nippon India Large Cap Fund - Direct - Growth,2022-06-15,73.2134
118633,Nippon India Large Cap Fund - Direct - Growth,2022-06-16,73.8562
118633,Nippon India Large Cap Fund - Direct - Growth,2022-06-17,73.519
118633,Nippon India Large Cap Fund - Direct - Growth,2022-06-20,74.3141
118633,Nippon India Large Cap Fund - Direct - Growth,2022-06-21,74.5187
118633,Nippon India Large Cap Fund - Direct - Growth,2022-06-22,73.9095
118633,Nippon India Large Cap Fund - Direct - Growth,2022-06-23,73.7203
118633,Nippon India Large Cap Fund - Direct - Growth,2022-06-24,74.2132
118633,Nippon India Large Cap Fund - Direct - Growth,2022-06-27,72.472
118633,Nippon India Large Cap Fund - Direct - Growth,2022-06-28,73.0239
118633,Nippon India Large Cap Fund - Direct - Growth,2022-06-29,71.9967
118633,Nippon India Large Cap Fund - Direct - Growth,2022-06-30,71.9618
118633,Nippon India Large Cap Fund - Direct - Growth,2022-07-01,72.3049
118633,Nippon India Large Cap Fund - Direct - Growth,2022-07-04,70.6696
118633,Nippon India Large Cap Fund - Direct - Growth,2022-07-05,70.4359
118633,Nippon India Large Cap Fund - Direct - Growth,2022-07-06,70.8872
118633,Nippon India Large Cap Fund - Direct - Growth,2022-07-07,71.9359
118633,Nippon India Large Cap Fund - Direct - Growth,2022-07-08,72.1051
118633,Nippon India Large Cap Fund - Direct - Growth,2022-07-11,72.7774
118633,Nippon India Large Cap Fund - Direct - Growth,2022-07-12,71.5477
118633,Nippon India Large Cap Fund - Direct - Growth,2022-07-13,71.4499
118633,Nippon India Large Cap Fund - Direct - Growth,2022-07-14,72.565
118633,Nippon India Large Cap Fund - Direct - Growth,2022-07-15,73.3654
118633,Nippon India Large Cap Fund - Direct - Growth,2022-07-18,73.0787
118633,Nippon India Large Cap Fund - Direct - Growth,2022-07-19,73.4997
118633,Nippon India Large Cap Fund - Direct - Growth,2022-07-20,74.2306
118633,Nippon India Large Cap Fund - Direct - Growth,2022-07-21,75.0001
118633,Nippon India Large Cap Fund - Direct - Growth,2022-07-22,74.9592
118633,Nippon India Large Cap Fund - Direct - Growth,2022-07-25,74.8912
118633,Nippon India Large Cap Fund - Direct - Growth,2022-07-26,74.9443
118633,Nippon India Large Cap Fund - Direct - Growth,2022-07-27,75.4939
118633,Nippon India Large Cap Fund - Direct - Growth,2022-07-28,75.4498
118633,Nippon India Large Cap Fund - Direct - Growth,2022-07-29,74.3408
118633,Nippon India Large Cap Fund - Direct - Growth,2022-08-01,74.1602
118633,Nippon India Large Cap Fund - Direct - Growth,2022-08-02,73.3316
118633,Nippon India Large Cap Fund - Direct - Growth,2022-08-03,74.4341
118633,Nippon India Large Cap Fund - Direct - Growth,2022-08-04,73.8848
118633,Nippon India Large Cap Fund - Direct - Growth,2022-08-05,73.7255
118633,Nippon India Large Cap Fund - Direct - Growth,2022-08-08,73.5415
118633,Nippon India Large Cap Fund - Direct - Growth,2022-08-09,73.2956
118633,Nippon India Large Cap Fund - Direct - Growth,2022-08-10,73.6271
118633,Nippon India Large Cap Fund - Direct - Growth,2022-08-11,74.5283
118633,Nippon India Large Cap Fund - Direct - Growth,2022-08-12,74.9585
118633,Nippon India Large Cap Fund - Direct - Growth,2022-08-15,75.6676
118633,Nippon India Large Cap Fund - Direct - Growth,2022-08-16,75.4243
118633,Nippon India Large Cap Fund - Direct - Growth,2022-08-17,74.8484
118633,Nippon India Large Cap Fund - Direct - Growth,2022-08-18,74.3749
118633,Nippon India Large Cap Fund - Direct - Growth,2022-08-19,74.7229
118633,Nippon India Large Cap Fund - Direct - Growth,2022-08-22,75.4846
118633,Nippon India Large Cap Fund - Direct - Growth,2022-08-23,74.8151
118633,Nippon India Large Cap Fund - Direct - Growth,2022-08-24,74.6054
118633,Nippon India Large Cap Fund - Direct - Growth,2022-08-25,74.4311
118633,Nippon India Large Cap Fund - Direct - Growth,2022-08-26,73.7803
118633,Nippon India Large Cap Fund - Direct - Growth,2022-08-29,74.1763
118633,Nippon India Large Cap Fund - Direct - Growth,2022-08-30,74.8546
118633,Nippon India Large Cap Fund - Direct - Growth,2022-08-31,76.6924
118633,Nippon India Large Cap Fund - Direct - Growth,2022-09-01,78.0547
118633,Nippon India Large Cap Fund - Direct - Growth,2022-09-02,78.4849
118633,Nippon India Large Cap Fund - Direct - Growth,2022-09-05,78.0684
118633,Nippon India Large Cap Fund - Direct - Growth,2022-09-06,78.6012
118633,Nippon India Large Cap Fund - Direct - Growth,2022-09-07,77.2743
118633,Nippon India Large Cap Fund - Direct - Growth,2022-09-08,77.6426
118633,Nippon India Large Cap Fund - Direct - Growth,2022-09-09,77.7959
118633,Nippon India Large Cap Fund - Direct - Growth,2022-09-12,77.8309
118633,Nippon India Large Cap Fund - Direct - Growth,2022-09-13,77.485
118633,Nippon India Large Cap Fund - Direct - Growth,2022-09-14,77.7171
118633,Nippon India Large Cap Fund - Direct - Growth,2022-09-15,77.3262
118633,Nippon India Large Cap Fund - Direct - Growth,2022-09-16,78.0026
118633,Nippon India Large Cap Fund - Direct - Growth,2022-09-19,78.3252
118633,Nippon India Large Cap Fund - Direct - Growth,2022-09-20,78.7783
118633,Nippon India Large Cap Fund - Direct - Growth,2022-09-21,78.151
118633,Nippon India Large Cap Fund - Direct - Growth,2022-09-22,77.6088
118633,Nippon India Large Cap Fund - Direct - Growth,2022-09-23,76.4725
118633,Nippon India Large Cap Fund - Direct - Growth,2022-09-26,77.1444
118633,Nippon India Large Cap Fund - Direct - Growth,2022-09-27,77.3214
118633,Nippon India Large Cap Fund - Direct - Growth,2022-09-28,76.9548
118633,Nippon India Large Cap Fund - Direct - Growth,2022-09-29,77.1088
118633,Nippon India Large Cap Fund - Direct - Growth,2022-09-30,77.8172
118633,Nippon India Large Cap Fund - Direct - Growth,2022-10-03,77.336
118633,Nippon India Large Cap Fund - Direct - Growth,2022-10-04,76.9479
118633,Nippon India Large Cap Fund - Direct - Growth,2022-10-05,75.8309
118633,Nippon India Large Cap Fund - Direct - Growth,2022-10-06,75.1389
118633,Nippon India Large Cap Fund - Direct - Growth,2022-10-07,74.9605
118633,Nippon India Large Cap Fund - Direct - Growth,2022-10-10,75.8393
118633,Nippon India Large Cap Fund - Direct - Growth,2022-10-11,76.32
118633,Nippon India Large Cap Fund - Direct - Growth,2022-10-12,76.8607
118633,Nippon India Large Cap Fund - Direct - Growth,2022-10-13,77.3178
118633,Nippon India Large Cap Fund - Direct - Growth,2022-10-14,76.6827
118633,Nippon India Large Cap Fund - Direct - Growth,2022-10-17,77.6664
118633,Nippon India Large Cap Fund - Direct - Growth,2022-10-18,78.1645
118633,Nippon India Large Cap Fund - Direct - Growth,2022-10-19,79.3306
118633,Nippon India Large Cap Fund - Direct - Growth,2022-10-20,80.3406
118633,Nippon India Large Cap Fund - Direct - Growth,2022-10-21,80.194
118633,Nippon India Large Cap Fund - Direct - Growth,2022-10-24,80.0417
118633,Nippon India Large Cap Fund - Direct - Growth,2022-10-25,78.6943
118633,Nippon India Large Cap Fund - Direct - Growth,2022-10-26,78.9878
118633,Nippon India Large Cap Fund - Direct - Growth,2022-10-27,78.9552
118633,Nippon India Large Cap Fund - Direct - Growth,2022-10-28,78.4095
118633,Nippon India Large Cap Fund - Direct - Growth,2022-10-31,78.0373
118633,Nippon India Large Cap Fund - Direct - Growth,2022-11-01,78.5682
118633,Nippon India Large Cap Fund - Direct - Growth,2022-11-02,77.1543
118633,Nippon India Large Cap Fund - Direct - Growth,2022-11-03,78.2304
118633,Nippon India Large Cap Fund - Direct - Growth,2022-11-04,78.6554
118633,Nippon India Large Cap Fund - Direct - Growth,2022-11-07,78.5857
118633,Nippon India Large Cap Fund - Direct - Growth,2022-11-08,78.4138
118633,Nippon India Large Cap Fund - Direct - Growth,2022-11-09,78.5618
118633,Nippon India Large Cap Fund - Direct - Growth,2022-11-10,78.7999
118633,Nippon India Large Cap Fund - Direct - Growth,2022-11-11,80.4554
118633,Nippon India Large Cap Fund - Direct - Growth,2022-11-14,80.2398
118633,Nippon India Large Cap Fund - Direct - Growth,2022-11-15,81.2826
118633,Nippon India Large Cap Fund - Direct - Growth,2022-11-16,81.0939
118633,Nippon India Large Cap Fund - Direct - Growth,2022-11-17,80.718
118633,Nippon India Large Cap Fund - Direct - Growth,2022-11-18,80.7112
118633,Nippon India Large Cap Fund - Direct - Growth,2022-11-21,81.2729
118633,Nippon India Large Cap Fund - Direct - Growth,2022-11-22,80.9045
118633,Nippon India Large Cap Fund - Direct - Growth,2022-11-23,80.8111
118633,Nippon India Large Cap Fund - Direct - Growth,2022-11-24,80.5306
118633,Nippon India Large Cap Fund - Direct - Growth,2022-11-25,79.979
118633,Nippon India Large Cap Fund - Direct - Growth,2022-11-28,80.6675
118633,Nippon India Large Cap Fund - Direct - Growth,2022-11-29,80.5601
118633,Nippon India Large Cap Fund - Direct - Growth,2022-11-30,80.2586
118633,Nippon India Large Cap Fund - Direct - Growth,2022-12-01,79.9269
118633,Nippon India Large Cap Fund - Direct - Growth,2022-12-02,80.3057
118633,Nippon India Large Cap Fund - Direct - Growth,2022-12-05,80.5507
118633,Nippon India Large Cap Fund - Direct - Growth,2022-12-06,80.5409
118633,Nippon India Large Cap Fund - Direct - Growth,2022-12-07,80.1446
118633,Nippon India Large Cap Fund - Direct - Growth,2022-12-08,81.0275
118633,Nippon India Large Cap Fund - Direct - Growth,2022-12-09,81.1986
118633,Nippon India Large Cap Fund - Direct - Growth,2022-12-12,80.9415
118633,Nippon India Large Cap Fund - Direct - Growth,2022-12-13,80.7904
118633,Nippon India Large Cap Fund - Direct - Growth,2022-12-14,80.4461
118633,Nippon India Large Cap Fund - Direct - Growth,2022-12-15,80.5279
118633,Nippon India Large Cap Fund - Direct - Growth,2022-12-16,80.3714
118633,Nippon India Large Cap Fund - Direct - Growth,2022-12-19,80.4674
118633,Nippon India Large Cap Fund - Direct - Growth,2022-12-20,80.305
118633,Nippon India Large Cap Fund - Direct - Growth,2022-12-21,80.1008
118633,Nippon India Large Cap Fund - Direct - Growth,2022-12-22,80.0189
118633,Nippon India Large Cap Fund - Direct - Growth,2022-12-23,80.4823
118633,Nippon India Large Cap Fund - Direct - Growth,2022-12-26,81.7915
118633,Nippon India Large Cap Fund - Direct - Growth,2022-12-27,82.2347
118633,Nippon India Large Cap Fund - Direct - Growth,2022-12-28,83.0154
118633,Nippon India Large Cap Fund - Direct - Growth,2022-12-29,82.7901
118633,Nippon India Large Cap Fund - Direct - Growth,2022-12-30,83.0983
118633,Nippon India Large Cap Fund - Direct - Growth,2023-01-02,84.5062
118633,Nippon India Large Cap Fund - Direct - Growth,2023-01-03,84.2863
118633,Nippon India Large Cap Fund - Direct - Growth,2023-01-04,84.335
118633,Nippon India Large Cap Fund - Direct - Growth,2023-01-05,84.6771
118633,Nippon India Large Cap Fund - Direct - Growth,2023-01-06,84.7315
